8/4/2016 19:22:28 -2.67 -1.22 10.08 0.01 -0.06 -0.01 32.18 7.18 -34.29 63 49 58 126 124 123 0
8/4/2016 19:22:29 -2.75 -1.26 10.08 0.01 -0.06 -0.01 32.45 7.00 -34.59 63 49 58 126 123 123 0
8/4/2016 19:22:29 -2.67 -1.29 10.04 0.01 -0.06 -0.01 31.91 7.00 -34.49 63 50 58 126 123 123 0
8/4/2016 19:22:29 -2.71 -1.26 10.08 0.01 -0.06 -0.01 32.36 7.27 -34.39 63 49 58 126 124 122 0
8/4/2016 19:22:29 -2.71 -1.26 10.04 0.01 -0.06 -0.01 32.27 7.18 -34.39 63 50 58 127 124 122 0
8/4/2016 19:22:29 -2.67 -1.22 10.00 0.01 -0.06 -0.01 31.73 7.00 -34.69 63 50 58 126 123 122 0
8/4/2016 19:22:29 -2.63 -1.14 10.04 0.01 -0.06 -0.01 31.91 7.09 -34.39 63 49 58 126 123 123 0
8/4/2016 19:22:30 -2.67 -1.26 9.92 0.01 -0.06 -0.01 31.91 7.36 -34.59 63 49 58 126 123 122 0
8/4/2016 19:22:30 -2.75 -1.22 10.08 0.01 -0.06 -0.01 32.18 7.27 -34.29 63 49 58 126 123 122 0
8/4/2016 19:22:30 -2.75 -1.26 10.08 0.01 -0.06 -0.01 32.18 7.09 -34.39 63 49 59 126 124 122 0
8/4/2016 19:22:30 -2.71 -1.26 10.08 0.01 -0.06 -0.01 32.09 7.09 -34.18 63 49 58 126 123 123 0
8/4/2016 19:22:30 -2.67 -1.18 10.08 0.01 -0.06 -0.01 32.45 7.09 -34.29 63 49 59 127 123 123 0
8/4/2016 19:22:30 -2.71 -1.22 10.00 0.01 -0.06 -0.01 32.36 7.27 -34.59 63 49 58 126 124 122 0
8/4/2016 19:22:31 -2.71 -1.22 10.00 0.01 -0.06 -0.01 32.18 7.27 -34.59 63 49 58 126 124 123 0
8/4/2016 19:22:31 -2.71 -1.18 10.08 0.01 -0.06 -0.01 32.27 7.09 -34.69 63 49 58 126 123 123 0
8/4/2016 19:22:31 -2.71 -1.22 10.08 0.01 -0.06 -0.01 32.27 7.27 -34.49 63 49 58 126 124 123 0
8/4/2016 19:22:31 -2.67 -1.18 10.04 0.01 -0.06 -0.01 32.27 7.55 -34.49 63 49 58 126 123 123 0
8/4/2016 19:22:31 -2.67 -1.22 10.04 0.01 -0.06 -0.01 32.45 7.00 -34.29 63 49 58 126 124 123 0
8/4/2016 19:22:31 -2.67 -1.22 10.00 0.01 -0.06 -0.01 32.73 7.00 -34.39 63 49 58 125 123 124 0
